ID;USERNAME_;PASSWORD_;NAMESURNAME;EMAIL;GENDER;BIRTHDATE;CREATEDDATE;TELNR2;AGE
8508;G_OZTOPUZ;tisfotessuh;Görkem ÖZTOPUZ;G_OZTOPUZ@sqlegitimbtk.com;E;6.11.1962;27.12.2017 01:52;(542)3345999;63
8509;G_YOKUS;kuvasz745;Gürsel YOKUŞ;G_YOKUS@sqlegitimbtk.com;E;13.11.1953;28.12.2017 01:52;(532)2655968;72
8510;H_NUR;a19880917;Hira nur BALAT;H_NUR@sqlegitimbtk.com;K;30.06.1959;29.12.2017 01:52;(555)3735678;66
8511;S_PARLAT;ilovemesomeu011;Sema PARLAT;S_PARLAT@sqlegitimbtk.com;K;15.12.1980;30.12.2017 01:52;(536)5141044;45
8512;Y_ADYILMAZ;catherinecrutchfield;Yunus ADYILMAZ;Y_ADYILMAZ@sqlegitimbtk.com;E;18.02.1943;31.12.2017 01:52;(533)6022624;82
8513;R_YAGCILAR;elios894;Recep YAĞCILAR;R_YAGCILAR@sqlegitimbtk.com;E;30.08.1999;1.01.2018 01:52;(533)7802894;26
8514;E_KARAIMAM;djcharlesfox;Emircan KARAİMAM;E_KARAIMAM@sqlegitimbtk.com;E;5.12.1993;2.01.2018 01:52;(541)8338795;32
8515;G_RIZAK;eb0c2d;Gökhan RIZAK;G_RIZAK@sqlegitimbtk.com;E;7.09.1989;3.01.2018 01:52;(554)9462425;36
8516;S_BEZEKLIOGLU;mindy316;Semiha BEZEKLİOĞLU;S_BEZEKLIOGLU@sqlegitimbtk.com;K;15.08.1999;4.01.2018 01:52;(532)5818694;26
8517;B_SAVLUK;wasisto95;Barış ŞAVLUK;B_SAVLUK@sqlegitimbtk.com;E;2.12.1966;5.01.2018 01:52;(538)1547116;59
8518;E_OZKANLI;l1eardem1i;Engin ÖZKANLI;E_OZKANLI@sqlegitimbtk.com;E;16.10.1979;6.01.2018 01:52;(541)6194794;46
8519;A_SISMAN;yandel44;Arya ŞİŞMAN;A_SISMAN@sqlegitimbtk.com;K;12.05.1948;7.01.2018 01:52;(537)6898131;77
8520;C_SARICICEK;banka10;Cemile SARICİCEK;C_SARICICEK@sqlegitimbtk.com;K;19.10.1989;8.01.2018 01:52;(535)9717979;36
8521;D_CAKOVA;mary_cp;Derya CAKOVA;D_CAKOVA@sqlegitimbtk.com;K;20.04.1977;9.01.2018 01:52;(532)8591856;48
8522;I_KIRBAY;miloux1190;İlyas KIRBAY;I_KIRBAY@sqlegitimbtk.com;E;1.06.1954;9.01.2018 01:52;(554)7085798;71
8523;S_ONDES;iampetey2007;Seval ÖNDES;S_ONDES@sqlegitimbtk.com;K;19.11.1963;11.01.2018 01:52;(541)7925246;62
8524;H_NURSACAN;ks123456789;Hakan NURSAÇAN;H_NURSACAN@sqlegitimbtk.com;E;2.10.1950;12.01.2018 01:52;(543)2685483;75
8525;A_DESTE;stomlinje;Ayşegül DESTE;A_DESTE@sqlegitimbtk.com;K;29.09.1943;13.01.2018 01:52;(541)4294959;82
8526;E_NAZ;kmintey;Elif naz VARAN;E_NAZ@sqlegitimbtk.com;K;27.04.1946;14.01.2018 01:52;(536)9113363;79
8527;E_NALDEMIRCI;nicole1870;Esra NALDEMİRCİ;E_NALDEMIRCI@sqlegitimbtk.com;K;23.03.1999;15.01.2018 01:52;(553)7509050;26
8528;H_GITMEZ;g_reco52;Halil GİTMEZ;H_GITMEZ@sqlegitimbtk.com;E;2.02.1951;16.01.2018 01:52;(542)5855367;74
8529;S_IOANNIS;kristina1978;Şaziye IOANNIS;S_IOANNIS@sqlegitimbtk.com;K;5.12.1991;17.01.2018 01:52;(541)8972124;34
8530;P_ERCIYES;puerperae95;Poyraz ERCİYES;P_ERCIYES@sqlegitimbtk.com;E;5.01.1950;19.01.2018 01:52;(532)3458241;75
8531;M_OZYAR;863146;Mahir ÖZYAR;M_OZYAR@sqlegitimbtk.com;E;4.05.1977;20.01.2018 01:52;(536)4587064;48
8532;S_ZOPCUK;annulera.;Şule ZOPCUK;S_ZOPCUK@sqlegitimbtk.com;K;24.10.1979;21.01.2018 01:52;(537)6148589;46
8533;G_UGURER;detroitchocolate;Gülüzar UĞURER;G_UGURER@sqlegitimbtk.com;K;20.02.1976;22.01.2018 01:52;(537)2997378;49
8534;T_OZVRTLU;labiaminora42;Tugay ÖZÜRTLU;T_OZVRTLU@sqlegitimbtk.com;E;10.02.1999;23.01.2018 01:52;(538)6333058;26
8535;M_COREKCIOGLU;helenstonestreet;Mine ÇÖREKCİOĞLU;M_COREKCIOGLU@sqlegitimbtk.com;K;7.04.1991;24.01.2018 01:52;(533)9566513;34
8536;D_BASUSLU;rastaman995;Derin BAŞUSLU;D_BASUSLU@sqlegitimbtk.com;K;24.10.1941;26.01.2018 01:52;(544)9733437;84
8537;E_CELEBI;"d&eacute;sindexassent8";Esma ÇELEBİ;E_CELEBI@sqlegitimbtk.com;K;1.06.1999;27.01.2018 01:52;(534)1591432;26
8538;M_KONGUR;1185216;Müzeyyen KONGUR;M_KONGUR@sqlegitimbtk.com;K;20.05.1977;28.01.2018 01:52;(533)1164360;48
8539;C_BAGCIVAN;luxorock;Cihan BAĞCIVAN;C_BAGCIVAN@sqlegitimbtk.com;E;5.11.1990;29.01.2018 01:52;(538)5599336;35
8540;S_GOKCEN;1411752;Şenay GÖKCEN;S_GOKCEN@sqlegitimbtk.com;K;13.04.1949;30.01.2018 01:52;(537)4002248;76
8541;N_GOKNAR;rajithathennakoon;Necdet GÖKNAR;N_GOKNAR@sqlegitimbtk.com;E;30.05.1941;31.01.2018 01:52;(553)3094784;84
8542;Z_KAHRAMANLAR;196094;Zerda KAHRAMANLAR;Z_KAHRAMANLAR@sqlegitimbtk.com;K;22.05.1985;1.02.2018 01:52;(537)3248312;40
8543;G_TVRKSOY;always769;Gülcan TÜRKSOY;G_TVRKSOY@sqlegitimbtk.com;K;4.09.1940;2.02.2018 01:52;(532)3286143;85
8544;S_ERKILETLIOGLU;"cochoncet&eacute;s2";Sudenaz ERKİLETLİOĞLU;S_ERKILETLIOGLU@sqlegitimbtk.com;K;2.07.1997;3.02.2018 01:52;(541)4477074;28
8545;B_DUGER;4rickonly;Bayram DUGER;sqlserver.egitim@gmail.com;E;25.04.1981;4.02.2018 01:52;(542)7354254;44
8546;I_GOCEN;richtermondharmonica;İkranur GÖÇEN;I_GOCEN@sqlegitimbtk.com;K;9.11.1993;5.02.2018 01:52;(534)9386395;32
8547;F_OZTEKIN;wohenhaoma;Filiz ÖZTEKİN;F_OZTEKIN@sqlegitimbtk.com;K;30.06.1946;6.02.2018 01:52;(534)7281155;79
8548;D_BASARIR;jimmyderek360;Durmuş BAŞARIR;D_BASARIR@sqlegitimbtk.com;E;5.09.1985;7.02.2018 01:52;(553)1578663;40
8549;B_OZKUR;975cedri;Birsen ÖZKUR;B_OZKUR@sqlegitimbtk.com;K;29.05.1948;7.02.2018 01:52;(532)4364928;77
8550;S_SARIALIOGLU;eeee:popluv;Sedat SARIALİOĞLU;S_SARIALIOGLU@sqlegitimbtk.com;E;20.12.1954;8.02.2018 01:52;(555)6368537;71
8551;I_GVDVMOG;maikimyke;İsmail GÜDÜMOĞ;I_GVDVMOG@sqlegitimbtk.com;E;18.07.1972;9.02.2018 01:52;(534)4469485;53
8552;B_SAVASCIHABES;maranata879;Bülent SAVAŞCIHABEŞ;B_SAVASCIHABES@sqlegitimbtk.com;E;27.04.1945;10.02.2018 01:52;(533)9478811;80
8553;I_TATLILIOGLU;neg0+1@+es;İsmet TATLILIOĞLU;I_TATLILIOGLU@sqlegitimbtk.com;E;13.10.1965;11.02.2018 01:52;(505)1372716;60
8554;S_KUYUCUOGLU;be_banned;Şaziye KUYUCUOĞLU;S_KUYUCUOGLU@sqlegitimbtk.com;K;3.01.1965;12.02.2018 01:52;(544)6328918;60
8555;O_UYAVER;xon3;Ömer UYAVER;O_UYAVER@sqlegitimbtk.com;E;28.03.1951;13.02.2018 01:52;(534)3658173;74
8556;H_SANTU;nollann;Hatun SANTU;H_SANTU@sqlegitimbtk.com;K;26.04.1991;14.02.2018 01:52;(543)4273071;34
8557;M_AYBAK;jaykearns;Müzeyyen AYBAK;M_AYBAK@sqlegitimbtk.com;K;11.05.1981;15.02.2018 01:52;(534)3404247;44
8558;M_BIBERCI;peterpeggy;Mehtap BİBERCİ;M_BIBERCI@sqlegitimbtk.com;K;6.05.1951;16.02.2018 01:52;(538)2215172;74
8559;K_EYVAZ;rachie603;Kezban EYVAZ;K_EYVAZ@sqlegitimbtk.com;K;10.07.1988;17.02.2018 01:52;(535)2486891;37
8560;H_AKARKOUT;muniichu;Hayrettin AKARKOUT;H_AKARKOUT@sqlegitimbtk.com;E;14.07.1970;18.02.2018 01:52;(541)4772939;55
8561;C_KILINCER;mamag210181;Cansu KILINÇER;C_KILINCER@sqlegitimbtk.com;K;27.12.1982;19.02.2018 01:52;(554)7871159;43
8562;I_AYTTEKIN;free_big_slick;Irmak AYTTEKİN;I_AYTTEKIN@sqlegitimbtk.com;K;3.02.1940;20.02.2018 01:52;(555)3253711;85
8563;A_MUTUGAN;thingsinvolvingcoffee;Adnan MUTUGAN;A_MUTUGAN@sqlegitimbtk.com;E;1.03.1982;21.02.2018 01:52;(534)4162371;43
8564;Y_SELIM;junito_1712;Yavuz Selim URTAÇ;Y_SELIM@sqlegitimbtk.com;E;15.03.1959;22.02.2018 01:52;(536)9515150;66
8565;T_CIVELEKLER;tycoggeshell;Tuana CİVELEKLER;T_CIVELEKLER@sqlegitimbtk.com;K;21.07.1989;23.02.2018 01:52;(538)2207214;36
8566;M_EMIR;9787440959;Mehmet Emir ATİL;M_EMIR@sqlegitimbtk.com;E;19.04.1969;24.02.2018 01:52;(534)6703456;56
8567;Z_GENCGVVEN;tuitetley;Zeynep GENÇGÜVEN;Z_GENCGVVEN@sqlegitimbtk.com;K;23.02.1988;25.02.2018 01:52;(537)2874478;37
8568;A_OSMAN;smashmuzic;Ali Osman BERKEL;A_OSMAN@sqlegitimbtk.com;E;29.04.1949;26.02.2018 01:52;(505)6285456;76
8569;I_SIHYUSUFOGLU;"d&eacute;naturalisons87";İlyas ŞIHYUSUFOĞLU;I_SIHYUSUFOGLU@sqlegitimbtk.com;E;18.12.1952;27.02.2018 01:52;(532)5152614;73
8570;A_ORTVRK;4pp14uds;Atakan ÖRTÜRK;A_ORTVRK@sqlegitimbtk.com;E;11.05.1965;28.02.2018 01:52;(505)5856496;60
8571;G_TURFANDA;indri17011991;Gülcan TURFANDA;G_TURFANDA@sqlegitimbtk.com;K;20.02.1969;1.03.2018 01:52;(533)6447684;56
8572;U_TITIZ;alltheguyslikeme;Umut TİTİZ;U_TITIZ@sqlegitimbtk.com;E;2.05.1981;2.03.2018 01:52;(535)9322387;44
8573;S_ERTAN;8499a2;Sedef ERTAN;S_ERTAN@sqlegitimbtk.com;K;9.03.1970;3.03.2018 01:52;(541)6249414;55
8574;Y_CELEBIOGLU;dragamia;Yeter CELEBİOĞLU;Y_CELEBIOGLU@sqlegitimbtk.com;K;23.11.1967;4.03.2018 01:52;(536)6916891;58
8575;O_BOSTANBASI;822009;Özlem BOSTANBAŞI;O_BOSTANBASI@sqlegitimbtk.com;K;31.03.1990;5.03.2018 01:52;(532)2631645;35
8576;M_AKIF;fwin02;Mehmet Akif MERVEBAŞ;M_AKIF@sqlegitimbtk.com;E;24.10.1993;6.03.2018 01:52;(533)5104566;32
8577;I_KAYGUN;haroldhutchinson;İlayda KAYGUN;I_KAYGUN@sqlegitimbtk.com;K;6.08.1999;7.03.2018 01:52;(538)7714418;26
8578;E_NUR;steelcurtin2;Ela nur YEKSAN;E_NUR@sqlegitimbtk.com;K;16.01.1964;8.03.2018 01:52;(538)9427329;61
8579;G_KOSE;pshefler;Gülüzar KÖSE;G_KOSE@sqlegitimbtk.com;K;22.03.1995;8.03.2018 01:52;(534)1254838;30
8580;S_ERBASARANOGLU;3iluvcross5;Sedef ERBAŞARANOĞLU;S_ERBASARANOGLU@sqlegitimbtk.com;K;30.09.1953;9.03.2018 01:52;(534)8484624;72
8581;S_DAMATOGLU;topofthehillband;Selim DAMATOĞLU;S_DAMATOGLU@sqlegitimbtk.com;E;6.12.1959;10.03.2018 01:52;(544)2232872;66
8582;G_TARAN;damortmusic;Gökhan TARAN;G_TARAN@sqlegitimbtk.com;E;1.06.1987;11.03.2017 01:52;(532)9408122;38
8583;N_UCAR;zissoumike;Nisa UCAR;N_UCAR@sqlegitimbtk.com;K;8.02.1958;12.03.2017 01:52;(541)8065136;67
8584;T_CIGA;ninasoul;Türkan ÇIĞA;T_CIGA@sqlegitimbtk.com;K;5.06.1946;13.03.2017 01:52;(532)7788392;79
8585;S_CEVIKEL;g-iinclqsrpbxqdg;Sevda ÇEVİKEL;S_CEVIKEL@sqlegitimbtk.com;K;3.02.1991;14.03.2017 01:52;(554)5861037;34
8586;B_OZBEKMEZCI;minemay56;Batuhan ÖZBEKMEZCİ;B_OZBEKMEZCI@sqlegitimbtk.com;E;14.12.1940;15.03.2017 01:52;(542)1679297;85
8587;A_KUZKAYA;osvaldo_is_cool;Arife KUZKAYA;A_KUZKAYA@sqlegitimbtk.com;K;2.08.1968;16.03.2017 01:52;(555)1908996;57
8588;S_SARIAGAC;prepychick07;Şaziye SARIAĞAÇ;sqlserver.egitim@gmail.com;K;25.04.1962;17.03.2017 01:52;(555)8802587;63
8589;M_DEMEZ;u1vac30us;Masal DEMEZ;M_DEMEZ@sqlegitimbtk.com;K;18.03.1944;18.03.2017 01:52;(532)7406754;81
8590;E_BEYAZADAM;mmeyerh;Eylül BEYAZADAM;E_BEYAZADAM@sqlegitimbtk.com;K;17.03.1967;19.03.2017 01:52;(532)9956335;58
8591;B_TOYGVR;melzluvu;Beren TOYGÜR;B_TOYGVR@sqlegitimbtk.com;K;26.08.1943;20.03.2017 01:52;(536)7383488;82
8592;Z_COPKUR;metallic46;Zafer ÇOPKUR;Z_COPKUR@sqlegitimbtk.com;E;17.02.1953;21.03.2017 01:52;(532)6307240;72
8593;N_SACI;joe851;Neriman SACI;N_SACI@sqlegitimbtk.com;K;14.11.1975;22.03.2017 01:52;(555)7053636;50
8594;M_KARIP;30 08 1098;Mina KARİP;M_KARIP@sqlegitimbtk.com;K;14.04.1963;23.03.2017 01:52;(538)9382666;62
8595;S_PEKACAR;br1car;Sıraç PEKACAR;S_PEKACAR@sqlegitimbtk.com;E;27.11.1972;24.03.2017 01:52;(534)3366787;53
8596;M_YONDAS;lialikesclouds;Mustafa YÖNDAŞ;M_YONDAS@sqlegitimbtk.com;E;31.03.1943;25.03.2017 01:52;(534)3321117;82
8597;M_AKIF;inhaul2;Mehmet Akif ÖZNALBANT;M_AKIF@sqlegitimbtk.com;E;15.12.1940;26.03.2017 01:52;(554)8465496;85
8598;P_KIZILKALE;rubbermonsters;Poyraz KIZILKALE;P_KIZILKALE@sqlegitimbtk.com;E;1.04.1954;27.03.2017 01:52;(555)8512724;71
8599;S_CANKAYA;cayrol584;Sinan ÇANKAYA;S_CANKAYA@sqlegitimbtk.com;E;24.07.1956;28.03.2017 01:52;(542)5398538;69
8600;D_UZKARA;512a42;Doğukan UZKARA;D_UZKARA@sqlegitimbtk.com;E;14.04.1956;29.03.2017 01:52;(533)7439633;69
8601;S_KUZGUN;djludvick;Simge KUZGUN;S_KUZGUN@sqlegitimbtk.com;K;26.10.1947;30.03.2017 01:52;(535)5015059;78
8602;S_COPURO;198limer;Sedat ÇOPURO;S_COPURO@sqlegitimbtk.com;E;10.05.1988;31.03.2017 01:52;(537)9691070;37
8603;B_KARDASLAR;janie1971;Birol KARDAŞLAR;B_KARDASLAR@sqlegitimbtk.com;E;16.08.1948;1.04.2017 01:52;(538)8225021;77
8604;T_KAYARCI;sleppir;Tuğçe KAYARCI;T_KAYARCI@sqlegitimbtk.com;K;9.07.1951;2.04.2017 01:52;(537)5217750;74
8605;G_ZANGINDAG;hawtdawn;Güler ZANGİNDAĞ;G_ZANGINDAG@sqlegitimbtk.com;K;19.09.1962;3.04.2017 01:52;(536)6421975;63
8606;E_SU;12/17/1768;Elif su KÜÇÜKÇAPRAZ;E_SU@sqlegitimbtk.com;K;26.02.1941;4.04.2017 01:52;(533)8357741;84
8607;Y_REYHANLI;scootdog28;Yüksel REYHANLI;Y_REYHANLI@sqlegitimbtk.com;E;27.05.1950;5.04.2017 01:52;(535)8302715;75
8608;B_CUMBUL;paulbrockington;Berfin CUMBUL;B_CUMBUL@sqlegitimbtk.com;K;28.01.1997;6.04.2017 01:52;(532)4953672;28
8609;C_BASCAVUSOGLU;j1mmy_crack_corn;Cuma BAŞÇAVUŞOĞLU;C_BASCAVUSOGLU@sqlegitimbtk.com;E;22.10.1975;6.04.2017 01:52;(537)1763335;50
8610;I_YANIKLAR;snowboardersruletheworld;İsmet YANIKLAR;I_YANIKLAR@sqlegitimbtk.com;E;1.04.1973;7.04.2017 01:52;(538)7666546;52
8611;S_OYUNLARI;footballlover693492;Sedef OYUNLARI;S_OYUNLARI@sqlegitimbtk.com;K;12.12.1950;8.04.2017 01:52;(541)3867546;75
8612;C_AKCAM;lineses;Cemre AKCAM;C_AKCAM@sqlegitimbtk.com;K;29.01.1965;9.04.2017 01:52;(535)1146980;60
8613;H_FERHUSOGLU;cymbaliste2004;Hikmet FERHUŞOĞLU;H_FERHUSOGLU@sqlegitimbtk.com;E;15.06.1956;10.04.2017 01:52;(505)1391953;69
8614;E_PINAR);aulnes;Eda PINAR);E_PINAR)@sqlegitimbtk.com;K;28.03.1999;11.04.2017 01:52;(544)1246633;26
8615;M_EFE;"asson&acirc;t973";Mehmet Efe TURHANLI;M_EFE@sqlegitimbtk.com;E;29.05.1998;12.04.2017 01:52;(555)6542212;27
8616;N_TASCI;impetrado;Necla TAŞÇI;N_TASCI@sqlegitimbtk.com;K;20.04.1953;13.04.2017 01:52;(532)8088733;72
8617;N_KAVAKBASI;fct305bnmp2954s;Neriman KAVAKBAŞI;N_KAVAKBASI@sqlegitimbtk.com;K;2.10.1956;14.04.2017 01:52;(544)8102327;69
8618;B_KELLECIOGLU;sassy1fool;Burak KELLECİOGLU;B_KELLECIOGLU@sqlegitimbtk.com;E;25.06.1996;15.04.2017 01:52;(534)6519866;29
8619;S_DOMONIC;marvk1988;Sevda DOMONİÇ;S_DOMONIC@sqlegitimbtk.com;K;20.05.1950;16.04.2017 01:52;(544)3085325;75
8620;D_TESTEM;sertolian;Deniz TESTEM;D_TESTEM@sqlegitimbtk.com;E;11.07.1945;17.04.2017 01:52;(538)7055359;80
8621;S_BALTA);harlow_music;Şengül BALTA);S_BALTA)@sqlegitimbtk.com;K;18.09.1968;18.04.2017 01:52;(533)6598987;57
8622;O_KENDIRLI;obscuras9;Özcan KENDİRLİ;O_KENDIRLI@sqlegitimbtk.com;E;20.12.1970;19.04.2017 01:52;(533)4436082;55
8623;H_AKIKO;sunny_iforu;Hakan AKİKO;H_AKIKO@sqlegitimbtk.com;E;17.06.1990;20.04.2017 01:52;(505)4388339;35
8624;N_DINCAYDIN;luzelp;Nilgün DİNCAYDIN;N_DINCAYDIN@sqlegitimbtk.com;K;19.04.1976;21.04.2017 01:52;(542)8563591;49
8625;V_BAYKURT;originalityolayouts;Veli BAYKURT;V_BAYKURT@sqlegitimbtk.com;E;12.03.1941;22.04.2017 01:52;(535)2304975;84
8626;M_KORPE;mohamedamsad;Medine KÖRPE;M_KORPE@sqlegitimbtk.com;K;1.08.1953;23.04.2017 01:52;(542)3783487;72
8627;H_ALINDAL;zhudefu50;Haydar ALINDAL;H_ALINDAL@sqlegitimbtk.com;E;11.01.1945;24.04.2017 01:52;(553)6504462;80
8628;M_EMIN;barokkomponiste;Muhammed Emin CELLAT;M_EMIN@sqlegitimbtk.com;E;29.10.1995;25.04.2017 01:52;(535)1831465;30
8629;G_BVKER;215nico;Güneş BÜKER;G_BVKER@sqlegitimbtk.com;K;2.06.1977;26.04.2017 01:52;(554)5693051;48
8630;A_KARATS;keep_that_pimp_handstrong;Ayfer KARATŞ;A_KARATS@sqlegitimbtk.com;K;22.07.1953;27.04.2017 01:52;(532)4843540;72
8631;T_KIRACLAR;worshyporshy;Tuğçe KIRACLAR;T_KIRACLAR@sqlegitimbtk.com;K;30.05.1982;28.04.2017 01:52;(543)1446374;43
8632;O_ILKERSAKARYA;1567qwerty;Oğuz İLKERSAKARYA;O_ILKERSAKARYA@sqlegitimbtk.com;E;22.05.1978;29.04.2017 01:52;(532)5797276;47
8633;C_KVCVKGOK;kelsmom03;Caner KÜÇÜKGÖK;C_KVCVKGOK@sqlegitimbtk.com;E;19.03.1985;30.04.2017 01:52;(542)8082086;40
8634;N_GERGEF;vvaalleerriiee43;Nuran GERGEF;N_GERGEF@sqlegitimbtk.com;K;16.05.1977;1.05.2017 01:52;(542)7808114;48
8635;S_KOSTAK;flamme514;Şükran KOSTAK;S_KOSTAK@sqlegitimbtk.com;K;1.08.1941;2.05.2017 01:52;(555)6045186;84
8636;T_CELIKCEKEN;jimjim796;Turgay ÇELİKÇEKEN;T_CELIKCEKEN@sqlegitimbtk.com;E;3.04.1947;3.05.2017 01:52;(541)5413931;78
8637;M_BINBOGA;f19bf;Muhammed BİNBOĞA;M_BINBOGA@sqlegitimbtk.com;E;8.05.1989;4.05.2017 01:52;(534)2304695;36
8638;M_EFE;champniers645;Mehmet Efe GÖNÜLDAŞ;M_EFE@sqlegitimbtk.com;E;6.11.1968;5.05.2017 01:52;(542)7226866;57
8639;E_CAMOGLU;cameronflowers;Erdem ÇAMOĞLU;E_CAMOGLU@sqlegitimbtk.com;E;14.02.1950;5.05.2017 01:52;(544)1338835;75
8640;B_GAYRIMENKUL;poepie2508;Berkay GAYRİMENKUL;B_GAYRIMENKUL@sqlegitimbtk.com;E;17.07.1951;6.05.2017 01:52;(536)5826843;74
8641;A_TULUKOGLU;sensenigger;Ayfer TULUKOĞLU;A_TULUKOGLU@sqlegitimbtk.com;K;29.09.1981;7.05.2017 01:52;(532)8032154;44
8642;A_FERSATEFENDIOGLU;drorez_;Asiye FERŞATEFENDİOĞLU;A_FERSATEFENDIOGLU@sqlegitimbtk.com;K;21.06.1994;8.05.2017 01:52;(554)4859778;31
8643;S_KOCDEMIR;tomo11kun4;Sare KOÇDEMİR;S_KOCDEMIR@sqlegitimbtk.com;K;10.03.1964;9.05.2017 01:52;(544)3335072;61
8644;H_DVZGVN;77ef22;Halime DÜZGÜN;H_DVZGVN@sqlegitimbtk.com;K;15.06.1969;10.05.2017 01:52;(543)8937055;56
8645;G_CEPCI;melissafortt;Gülay CEPÇİ;G_CEPCI@sqlegitimbtk.com;K;28.02.1946;11.05.2017 01:52;(536)3949880;79
8646;N_UZANDAC;transgas;Nazar UZANDAÇ;N_UZANDAC@sqlegitimbtk.com;K;4.12.1972;12.05.2017 01:52;(532)9908436;53
8647;C_GVRARSLAN;gnp-jysiuq;Cennet GÜRARSLAN;C_GVRARSLAN@sqlegitimbtk.com;K;13.05.1944;13.05.2017 01:52;(542)5332636;81
8648;D_ARSEVER;martina1224;Doruk ARSEVER;D_ARSEVER@sqlegitimbtk.com;E;10.01.1974;14.05.2017 01:52;(544)6427019;51
8649;K_SARACOGLU;aubignosc47;Kıymet SARACOĞLU;K_SARACOGLU@sqlegitimbtk.com;K;23.07.1949;15.05.2017 01:52;(537)9663834;76
8650;S_NAZ;luka glibo;Sude naz DİNÇİNAR;S_NAZ@sqlegitimbtk.com;K;11.04.1962;16.05.2017 01:52;(542)1908941;63
8651;R_SVNGV;c0354203;Remziye SÜNGÜ;R_SVNGV@sqlegitimbtk.com;K;22.05.1963;17.05.2017 01:52;(536)9731828;62
8652;N_CIHANOGLU;axim189;Nimet CİHANOĞLU;N_CIHANOGLU@sqlegitimbtk.com;K;25.01.1986;18.05.2017 01:52;(533)6008938;39
8653;T_BOZTUG;2990330;Tuğçe BOZTUG;T_BOZTUG@sqlegitimbtk.com;K;15.10.1967;19.05.2017 01:52;(541)1509241;58
8654;E_GVNDOGDU;tynisab;Emrah GÜNDOGDU;E_GVNDOGDU@sqlegitimbtk.com;E;11.11.1992;20.05.2017 01:52;(532)1835374;33
8655;K_KARACASU;znovunastolenie;Kerim KARACASU;K_KARACASU@sqlegitimbtk.com;E;16.04.1972;21.05.2017 01:52;(536)7993366;53
8656;Z_CAMLIBEL;spill3kor;Zahide ÇAMLIBEL;Z_CAMLIBEL@sqlegitimbtk.com;K;23.04.1964;22.05.2017 01:52;(532)7215083;61
8657;O_AKTI;1171sandr;Osman AKTI;O_AKTI@sqlegitimbtk.com;E;24.07.1948;23.05.2017 01:52;(535)2775233;77
8658;S_CAVUSER;9d9fff;Sabri ÇAVUŞER;S_CAVUSER@sqlegitimbtk.com;E;11.05.1943;24.05.2017 01:52;(538)2337527;82
8659;A_UZUNYAYLA;aunay546;Abdullah UZUNYAYLA;A_UZUNYAYLA@sqlegitimbtk.com;E;2.10.1992;25.05.2017 01:52;(537)2531787;33
8660;I_ICOZ;vixcenovis;İbrahim İCÖZ;I_ICOZ@sqlegitimbtk.com;E;1.03.1967;26.05.2017 01:52;(553)5149699;58
8661;N_NUR;09-27-1805;Nisa nur ÇELİKCAN;N_NUR@sqlegitimbtk.com;K;2.05.1947;27.05.2017 01:52;(505)3076768;78
8662;M_VATANCI;mr_smerk07;Muhammet VATANCI;M_VATANCI@sqlegitimbtk.com;E;12.05.1945;28.05.2017 01:52;(532)4322997;80
8663;A_KANAY;rcasia95;Ayşegül KANAY;A_KANAY@sqlegitimbtk.com;K;25.07.1996;29.05.2017 01:52;(534)9289483;29
8664;M_MIHCI;inmyownprivateworld;Meryem MIHÇI;M_MIHCI@sqlegitimbtk.com;K;6.09.1967;30.05.2017 01:52;(536)6289813;58
8665;M_KERTOOGULLARI;zefanya tirza;Miraç KERTOOĞULLARI;M_KERTOOGULLARI@sqlegitimbtk.com;E;26.05.1982;31.05.2017 01:52;(538)4478334;43
8666;C_SAKAOGLU;relictis;Canan SAKAOĞLU;C_SAKAOGLU@sqlegitimbtk.com;K;12.08.1994;1.06.2017 01:52;(543)6232714;31
8667;C_TVZENLI;kaylovebabe123;Celal TÜZENLİ;C_TVZENLI@sqlegitimbtk.com;E;29.07.1956;2.06.2017 01:52;(542)6915329;69
8668;D_ALICAN;egannat;Diyar ALİCAN;D_ALICAN@sqlegitimbtk.com;E;16.06.1969;3.06.2017 01:52;(553)3486624;56
8669;G_GELVE;reitweiner;Gülşah GELVE;G_GELVE@sqlegitimbtk.com;K;29.11.1950;3.06.2017 01:52;(533)3012179;75
8670;M_BELIBAGLI;0,478564815;Mehtap BELİBAĞLI;M_BELIBAGLI@sqlegitimbtk.com;K;5.07.1982;4.06.2017 01:52;(541)3408735;43
8671;S_BAKAY;13.01.1812;Sedef BAKAY;S_BAKAY@sqlegitimbtk.com;K;10.07.1978;5.06.2017 01:52;(536)6351668;47
8672;A_CETINALP;christine.audino;Arife ÇETİNALP;A_CETINALP@sqlegitimbtk.com;K;30.04.1951;6.06.2017 01:52;(554)6229668;74
8673;N_YUCAK;vbc piercer;Nurgül YUCAK;N_YUCAK@sqlegitimbtk.com;K;26.11.1974;7.06.2017 01:52;(538)9736566;51
8674;T_TAGMA;montjean660;Tülay TAGMA;T_TAGMA@sqlegitimbtk.com;K;1.11.1952;8.06.2017 01:52;(535)9287386;73
8675;D_TURGANER;brock shirley;Duygu TURGANER;D_TURGANER@sqlegitimbtk.com;K;16.10.1971;9.06.2017 01:52;(538)1756421;54
8676;O_KOCANOGLU;2327a9;Onur KOCANOĞLU;O_KOCANOGLU@sqlegitimbtk.com;E;30.04.1972;10.06.2017 01:52;(532)2772857;53
