ID;USERID;ADDRESSTEXT;COUNTRY;CITY;TOWN
19502;7977;HÜRRİYET-SİVASLILAR MAH.YUNUS EMRE CADDESİ SOKAK NO:699 108563 ÇARŞAMBA/SAMSUN;TÜRKİYE;SAMSUN;ÇARŞAMBA
19503;7977;BÜCÜKLÜ KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:828 77740 KAĞIZMAN/KARS;TÜRKİYE;KARS;KAĞIZMAN
19504;7977;SARIBEYLER-YEŞİLLİ MAH.DUDLU ÇEŞMESİ SOKAK NO:395 121038 SAVAŞTEPE/BALIKESİR;TÜRKİYE;BALIKESİR;SAVAŞTEPE
19505;7977;AHILI KÖYÜ MAH.ARPALIK CADDESİ SOKAK NO:477 125966 KIRIKKALE MERKEZ/KIRIKKALE;TÜRKİYE;KIRIKKALE;KIRIKKALE MERKEZ
19506;7978;SASALLI MERKEZ MAH.24/1 SOKAK NO:493 96572 ÇİĞLİ/İZMİR;TÜRKİYE;İZMİR;ÇİĞLİ
19507;7978;EKREM ÇETİN MAH.KARNEBİ YOLU KÜME EVLERİ SOKAK NO:300 117763 KİLİS MERKEZ/KİLİS;TÜRKİYE;KİLİS;KİLİS MERKEZ
19508;7979;CİHADİYE MAH.83. SOKAK NO:418 118958 AKSU/ANTALYA;TÜRKİYE;ANTALYA;AKSU
19509;7979;KEÇECİ PİRİ MAH.TERZİ KASIM SOKAK NO:790 95783 BEYOĞLU/İSTANBUL;TÜRKİYE;İSTANBUL;BEYOĞLU
19510;7979;ŞEKEROĞLU MAH.HAFIZ ALİ SOKAK NO:317 92372 ŞAHİNBEY/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞAHİNBEY
19511;7979;GAZİPAŞA MAH.TEKKE CAMİİ SOKAK NO:688 111862 TRABZON MERKEZ/TRABZON;TÜRKİYE;TRABZON;TRABZON MERKEZ
19512;7980;GÜZELYALI YALI MAH.DÖRTÇELİK CADDESİ SOKAK NO:600 86627 MUDANYA/BURSA;TÜRKİYE;BURSA;MUDANYA
19513;7980;KARAALİ MAH.10. SOKAK NO:886 103485 KIRKAĞAÇ/MANİSA;TÜRKİYE;MANİSA;KIRKAĞAÇ
19514;7980;MECİDİYE MAH.TAŞBASAMAK SOKAK NO:373 95715 BEŞİKTAŞ/İSTANBUL;TÜRKİYE;İSTANBUL;BEŞİKTAŞ
19515;7981;MUTLUKENT MAH.KANDIRAN SOKAK NO:880 80952 ÇANKAYA/ANKARA;TÜRKİYE;ANKARA;ÇANKAYA
19516;7982;CIRIK MAH.181. SOKAK NO:270 78155 YÜREĞİR/ADANA;TÜRKİYE;ADANA;YÜREĞİR
19517;7983;KALE MAH.AKAR SOKAK NO:302 114948 YERKÖY/YOZGAT;TÜRKİYE;YOZGAT;YERKÖY
19518;7983;ŞAHİNTEPE MAH.3134. SOKAK NO:673 118919 SARIÇAM/ADANA;TÜRKİYE;ADANA;SARIÇAM
19519;7984;ÇAMLIKÖY MAH.KÜBÜÇLÜ MEVKİ SOKAK NO:284 93551 TİREBOLU/GİRESUN;TÜRKİYE;GİRESUN;TİREBOLU
19520;7984;FATİH MAH.KESKİN SOKAK NO:454 91890 ALPU/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;ALPU
19521;7985;GÖKÇEDERE MAH.TURGUT ÖZAL CADDESİ SOKAK NO:669 117403 TERMAL/YALOVA;TÜRKİYE;YALOVA;TERMAL
19522;7986;MUŞTAKBABA MAH.702. SOKAK NO:829 84832 BİTLİS MERKEZ/BİTLİS;TÜRKİYE;BİTLİS;BİTLİS MERKEZ
19523;7987;KÜÇÜKBAKKALKÖY MAH.KUMRULU SOKAK NO:81 119272 ATAŞEHİR/İSTANBUL;TÜRKİYE;İSTANBUL;ATAŞEHİR
19524;7987;ATATÜRK MAH.BİLECEN SOKAK NO:54 117751 KİLİS MERKEZ/KİLİS;TÜRKİYE;KİLİS;KİLİS MERKEZ
19525;7987;BAĞLAR MAH.BAĞLAR 96 SOKAK NO:794 78549 KOZAN/ADANA;TÜRKİYE;ADANA;KOZAN
19526;7987;KARŞIYAKA MAH.YILANLI YOLU CADDESİ SOKAK NO:817 105159 MUĞLA MERKEZ/MUĞLA;TÜRKİYE;MUĞLA;MUĞLA MERKEZ
19527;7988;GÜLDİKEN MAH.SELAMOĞLU CADDESİ SOKAK NO:490 99783 KIRŞEHİR MERKEZ/KIRŞEHİR;TÜRKİYE;KIRŞEHİR;KIRŞEHİR MERKEZ
19528;7988;HALKALI MERKEZ MAH.ÖMRÜM SOKAK NO:750 96067 KÜÇÜKÇEKMECE/İSTANBUL;TÜRKİYE;İSTANBUL;KÜÇÜKÇEKMECE
19529;7989;VELİEFENDİ MAH.75/3 ARA SOKAK NO:278 96327 ZEYTİNBURNU/İSTANBUL;TÜRKİYE;İSTANBUL;ZEYTİNBURNU
19530;7989;KULEÖNÜ-YENİCAMİ MAH.320. SOKAK NO:54 94623 ISPARTA MERKEZ/ISPARTA;TÜRKİYE;ISPARTA;ISPARTA MERKEZ
19531;7991;DERVİŞ PAŞA MAH.KARŞIYAKA CADDESİ SOKAK NO:208 94275 HASSA/HATAY;TÜRKİYE;HATAY;HASSA
19532;7991;MARUF MAH.LALA HÜSEYİN PAŞA CADDESİ SOKAK NO:233 101647 KÜTAHYA MERKEZ/KÜTAHYA;TÜRKİYE;KÜTAHYA;KÜTAHYA MERKEZ
19533;7992;ADAKÖY MAH.KANAL BOYU CADDESİ SOKAK NO:724 86257 GÜRSU/BURSA;TÜRKİYE;BURSA;GÜRSU
19534;7992;AYDINLI MAH.ÇAYIR SOKAK NO:39 96200 TUZLA/İSTANBUL;TÜRKİYE;İSTANBUL;TUZLA
19535;7993;SANCAK MAH.521. SOKAK NO:331 80963 ÇANKAYA/ANKARA;TÜRKİYE;ANKARA;ÇANKAYA
19536;7993;BİNBAŞAK KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:54 117130 HANAK/ARDAHAN;TÜRKİYE;ARDAHAN;HANAK
19537;7994;IŞIKLAR MAH.6019/1 SOKAK NO:788 96473 BORNOVA/İZMİR;TÜRKİYE;İZMİR;BORNOVA
19538;7995;ÖNDER KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:881 123877 SİVEREK/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;SİVEREK
19539;7995;İSTİKLAL MAH.864.SOKAK SOKAK NO:201 119783 ATAKUM/SAMSUN;TÜRKİYE;SAMSUN;ATAKUM
19540;7995;LİMAN MAH.20. SOKAK NO:641 118794 KONYAALTI/ANTALYA;TÜRKİYE;ANTALYA;KONYAALTI
19541;7995;ANIT MAH.0349. SOKAK NO:320 95499 TARSUS/MERSİN;TÜRKİYE;MERSİN;TARSUS
19542;7996;YAKACIK-CUMHURİYET MAH.222. SOKAK NO:418 106189 ALTUNHİSAR/NİĞDE;TÜRKİYE;NİĞDE;ALTUNHİSAR
19543;7997;NACİ ÇAKIR MAH.767. SOKAK NO:109 80955 ÇANKAYA/ANKARA;TÜRKİYE;ANKARA;ÇANKAYA
19544;7997;AKÇAĞLAYAN MAH.2.ELMAS SOKAK NO:489 86105 YILDIRIM/BURSA;TÜRKİYE;BURSA;YILDIRIM
19545;7997;ÇALIŞ-YAVUZ MAH.PİYADE SOKAK NO:563 81691 HAYMANA/ANKARA;TÜRKİYE;ANKARA;HAYMANA
19546;7998;ZAVİYE MAH.TÜTÜNCÜLER SOKAK NO:898 102689 DARENDE/MALATYA;TÜRKİYE;MALATYA;DARENDE
19547;7998;KEFKEN KÖYÜ MAH.MERT SOKAK NO:310 100293 KANDIRA/KOCAELİ;TÜRKİYE;KOCAELİ;KANDIRA
19548;7999;BAKLADAMLAR KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:500 90254 ALACAKAYA/ELAZIĞ;TÜRKİYE;ELAZIĞ;ALACAKAYA
19549;7999;BALATÇIK MAH.8900/2 SOKAK NO:341 96559 ÇİĞLİ/İZMİR;TÜRKİYE;İZMİR;ÇİĞLİ
19550;7999;ŞENBÜK MAH.YILDIRIM BEYAZIT CADDESİ SOKAK NO:369 94218 BELEN/HATAY;TÜRKİYE;HATAY;BELEN
19551;7999;SİVRİLER-MERKEZ MAH.IŞILDAR SOKAK NO:235 77377 ZONGULDAK MERKEZ/ZONGULDAK;TÜRKİYE;ZONGULDAK;ZONGULDAK MERKEZ
19552;8000;DİLEK-MERKEZ MAH.AKIN 1. ÇIKMAZ SOKAK NO:112 125897 MALATYA MERKEZ/MALATYA;TÜRKİYE;MALATYA;MALATYA MERKEZ
19553;8000;GÖMEÇ MAH.ŞAHESER SOKAK NO:680 98947 KOCASİNAN/KAYSERİ;TÜRKİYE;KAYSERİ;KOCASİNAN
19554;8000;ŞEHİTLİK MAH.ÇAMLIK SOKAK NO:133 81937 POLATLI/ANKARA;TÜRKİYE;ANKARA;POLATLI
19555;8000;YENİ BESNİ MAH.İNÖNÜ CADDESİ SOKAK NO:505 78874 BESNİ/ADIYAMAN;TÜRKİYE;ADIYAMAN;BESNİ
19556;8001;VELİKÖY B.M KÖYÜ MAH.KAYABAŞI MEVKİ SOKAK NO:100 122328 ŞAVŞAT/ARTVİN;TÜRKİYE;ARTVİN;ŞAVŞAT
19557;8001;SUNULLAH MAH.12. SOKAK NO:13 126286 BANDIRMA/BALIKESİR;TÜRKİYE;BALIKESİR;BANDIRMA
19558;8001;PINARLAR KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:363 73577 VİRANŞEHİR/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;VİRANŞEHİR
19559;8001;BAŞKARCI-AŞAĞI MAH.1003. SOKAK NO:830 126215 DENİZLİ MERKEZ/DENİZLİ;TÜRKİYE;DENİZLİ;DENİZLİ MERKEZ
19560;8002;YUMRUKLU KÖYÜ MAH.2.KÜME SOKAK NO:311 73785 ÖZALP/VAN;TÜRKİYE;VAN;ÖZALP
19561;8002;BALLIDERE-BALLICA MAH.BELEDİYE CADDESİ SOKAK NO:884 121897 TAŞOVA/AMASYA;TÜRKİYE;AMASYA;TAŞOVA
19562;8003;ALİ ERSOY MAH.27. SOKAK NO:745 80829 ALTINDAĞ/ANKARA;TÜRKİYE;ANKARA;ALTINDAĞ
19563;8003;YASSIHÖYÜK MAH.155.SOKAK SOKAK NO:670 119176 ODUNPAZARI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;ODUNPAZARI
19564;8003;BAHÇELİEVLER MAH.2703. CADDESİ SOKAK NO:511 83790 BURHANİYE/BALIKESİR;TÜRKİYE;BALIKESİR;BURHANİYE
19565;8004;YUVA MAH.2515. SOKAK NO:69 116047 KIRIKKALE MERKEZ/KIRIKKALE;TÜRKİYE;KIRIKKALE;KIRIKKALE MERKEZ
19566;8005;KEPEZ-BOĞAZKENT MAH.ŞENKARTAL 23. SOKAK NO:141 86931 ÇANAKKALE MERKEZ/ÇANAKKALE;TÜRKİYE;ÇANAKKALE;ÇANAKKALE MERKEZ
19567;8005;ZAFER MAH.YAVUZ SOKAK NO:206 97228 MENEMEN/İZMİR;TÜRKİYE;İZMİR;MENEMEN
19568;8006;KIZILCAŞAR MAH.2699. SOKAK NO:517 81041 GÖLBAŞI/ANKARA/ANKARA;TÜRKİYE;ANKARA;GÖLBAŞI/ANKARA
19569;8006;ÇİLEK MAH.6330. SOKAK NO:798 119670 AKDENİZ/MERSİN;TÜRKİYE;MERSİN;AKDENİZ
19570;8007;YENİCAMİ MAH.KIŞLA ALTI CADDESİ SOKAK NO:753 114306 YOZGAT MERKEZ/YOZGAT;TÜRKİYE;YOZGAT;YOZGAT MERKEZ
19571;8008;ŞÜKRÜPAŞA MAH.MİTHAT VARDAR CADDESİ SOKAK NO:223 89911 EDİRNE MERKEZ/EDİRNE;TÜRKİYE;EDİRNE;EDİRNE MERKEZ
19572;8008;KARABİGA-ZEYTİNLİK MAH.254. SOKAK NO:488 76059 BİGA/ÇANAKKALE;TÜRKİYE;ÇANAKKALE;BİGA
19573;8009;YEŞİLBAĞCILAR-HAMAMÖNÜ MAH.NERGİZLİK MEVKİSİ KÜME EVLERİ SOKAK NO:19 122113 YATAĞAN/MUĞLA;TÜRKİYE;MUĞLA;YATAĞAN
19574;8009;SOĞANCILAR MAH.155. SOKAK NO:55 83085 ÇİNE/AYDIN;TÜRKİYE;AYDIN;ÇİNE
19575;8010;KURTULUŞ MAH.209. SOKAK NO:742 118126 KADİRLİ/OSMANİYE;TÜRKİYE;OSMANİYE;KADİRLİ
19576;8011;YAKA MAH.SALKIM SÖĞÜT SOKAK NO:45 97470 URLA/İZMİR;TÜRKİYE;İZMİR;URLA
19577;8011;ERTUĞRULGAZİ MAH.KATMER SOKAK NO:361 84325 BİLECİK MERKEZ/BİLECİK;TÜRKİYE;BİLECİK;BİLECİK MERKEZ
19578;8011;GEÇİT MAH.13.ASLAN SOKAK NO:322 86013 OSMANGAZİ/BURSA;TÜRKİYE;BURSA;OSMANGAZİ
19579;8011;İHSAN ALYANAK MAH.4960/1 SOKAK NO:240 119446 KARABAĞLAR/İZMİR;TÜRKİYE;İZMİR;KARABAĞLAR
19580;8012;SANCAKTEPE MAH.4/3A1. SOKAK NO:460 95657 BAĞCILAR/İSTANBUL;TÜRKİYE;İSTANBUL;BAĞCILAR
19581;8012;BAHÇELİ EVLER MAH.TACİKİSTAN CADDESİ SOKAK NO:788 99275 ÖZVATAN/KAYSERİ;TÜRKİYE;KAYSERİ;ÖZVATAN
19582;8012;BOSTANİÇİ-ŞAFAK MAH.MAZİ SOKAK NO:234 113883 VAN MERKEZ/VAN;TÜRKİYE;VAN;VAN MERKEZ
19583;8013;TAŞKÖPRÜ MAH.1. GÜNEŞ SOKAK NO:263 110541 SUŞEHRİ/SİVAS;TÜRKİYE;SİVAS;SUŞEHRİ
19584;8014;YENİ MAH.SANAYİ SİTESİ 615 SK SOKAK NO:206 88912 ÇAMELİ/DENİZLİ;TÜRKİYE;DENİZLİ;ÇAMELİ
19585;8015;YALI MAH.199/2 MEYDANI SOKAK NO:38 96770 ALİAĞA/İZMİR;TÜRKİYE;İZMİR;ALİAĞA
19586;8015;BİR EYLÜL MAH.ÇAYÜSTÜ CADDESİ SOKAK NO:58 80730 SULUOVA/AMASYA;TÜRKİYE;AMASYA;SULUOVA
19587;8015;KEMALÖZ MAH.YEŞİLAY SOKAK NO:216 113554 UŞAK MERKEZ/UŞAK;TÜRKİYE;UŞAK;UŞAK MERKEZ
19588;8016;HACILAR MEYDANI MAH.YÖRGÜÇ PAŞA SOKAK NO:175 80531 AMASYA MERKEZ/AMASYA;TÜRKİYE;AMASYA;AMASYA MERKEZ
19589;8016;PAŞAKÖY-ATATÜRK MAH.İLKOKUL CADDESİ SOKAK NO:849 103738 SARUHANLI/MANİSA;TÜRKİYE;MANİSA;SARUHANLI
19590;8016;DOĞU MAH.BOZGEDİK KÜME EVLERİ SOKAK NO:675 102512 AKÇADAĞ/MALATYA;TÜRKİYE;MALATYA;AKÇADAĞ
19591;8016;GÜZELBEYLİ-TEMECÜK MAH.ŞEN SOKAK NO:294 123222 ZİLE/TOKAT;TÜRKİYE;TOKAT;ZİLE
19592;8017;AYVAGEDİĞİ-MERKEZ MAH.1099. SOKAK NO:233 95067 TOROSLAR/MERSİN;TÜRKİYE;MERSİN;TOROSLAR
19593;8017;MERZAN MAH.MERZAN CADDESİ SOKAK NO:259 93979 HAKKARİ MERKEZ/HAKKARİ;TÜRKİYE;HAKKARİ;HAKKARİ MERKEZ
19594;8017;UĞUR MUMCU MAH.1631. SOKAK NO:855 81293 YENİMAHALLE/ANKARA;TÜRKİYE;ANKARA;YENİMAHALLE
19595;8017;GÖLEMEZLİ-MERKEZ MAH.108. SOKAK NO:364 88748 AKKÖY/DENİZLİ;TÜRKİYE;DENİZLİ;AKKÖY
19596;8018;MEVLANA MAH.1773. SOKAK NO:528 96481 BORNOVA/İZMİR;TÜRKİYE;İZMİR;BORNOVA
19597;8019;YÜZÜNCÜYIL MAH.85115. SOKAK NO:352 118934 ÇUKUROVA/ADANA;TÜRKİYE;ADANA;ÇUKUROVA
19598;8019;CUMHURİYET MAH.MUĞLA-FETHİYE KARAYOLU CADDESİ SOKAK NO:192 105454 ORTACA/MUĞLA;TÜRKİYE;MUĞLA;ORTACA
19599;8020;MERKEZ MAH.KAYMAKAM MEHMET YAPICI CADDESİ SOKAK NO:152 97984 AĞLI/KASTAMONU;TÜRKİYE;KASTAMONU;AĞLI
19600;8021;ESEN MAH.504. SOKAK NO:638 118472 GÖLYAKA/DÜZCE;TÜRKİYE;DÜZCE;GÖLYAKA
19601;8021;ATAKÖY MAH.KÖYÜN KENDİSİ SOKAK NO:195 77173 BALIKESİR MERKEZ/BALIKESİR;TÜRKİYE;BALIKESİR;BALIKESİR MERKEZ
19602;8021;YALNIZBAĞLAR MAH.3. ATILGAN SOKAK NO:766 110543 SUŞEHRİ/SİVAS;TÜRKİYE;SİVAS;SUŞEHRİ
19603;8022;KOLDERE-KEMAL PAŞA MAH.ÇELTİK SOKAK NO:416 103728 SARUHANLI/MANİSA;TÜRKİYE;MANİSA;SARUHANLI
19604;8022;ATATÜRK MAH.MERCAN SOKAK NO:512 100205 GÖLCÜK/KOCAELİ;TÜRKİYE;KOCAELİ;GÖLCÜK
19605;8023;KÜÇÜKLÜ KÖYÜ MAH.TEFEKLİ MEVKİ SOKAK NO:231 82374 GAZİPAŞA/ANTALYA;TÜRKİYE;ANTALYA;GAZİPAŞA
19606;8023;75.YIL (SULTANDERE) MAH.TEKİRDAĞ SOKAK NO:637 119142 ODUNPAZARI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;ODUNPAZARI
19607;8023;PERİLİKAYA MAH.98059. SOKAK NO:824 92330 ŞAHİNBEY/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞAHİNBEY
19608;8023;HAMİDİYE MAH.MUZAFFER MIZRAKLI CADDESİ SOKAK NO:697 109774 GERZE/SİNOP;TÜRKİYE;SİNOP;GERZE
19609;8024;ADALAR MAH.ŞHT.ASB.SONER ÖZÜBEK SOKAK NO:562 91950 ÇİFTELER/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;ÇİFTELER
19610;8024;GÜMERDİĞİN-CUMHURİYET MAH.ÖMER KARAAĞAÇ CADDESİ SOKAK NO:898 87673 ŞABANÖZÜ/ÇANKIRI;TÜRKİYE;ÇANKIRI;ŞABANÖZÜ
19611;8024;ZAFER MAH.4909. SOKAK NO:785 94598 ISPARTA MERKEZ/ISPARTA;TÜRKİYE;ISPARTA;ISPARTA MERKEZ
19612;8025;KÜÇÜK ÇİĞLİ MAH.8818. SOKAK NO:215 96570 ÇİĞLİ/İZMİR;TÜRKİYE;İZMİR;ÇİĞLİ
19613;8026;GAZİPAŞA MAH.HACI İLYAS CADDESİ SOKAK NO:407 96854 BERGAMA/İZMİR;TÜRKİYE;İZMİR;BERGAMA
19614;8026;ESENLİ MAH.OSMANAĞA CADDESİ SOKAK NO:382 106464 AYBASTI/ORDU;TÜRKİYE;ORDU;AYBASTI
19615;8027;KÜLTÜR MAH.ŞİRİNEVLER SOKAK NO:149 85063 BOLU MERKEZ/BOLU;TÜRKİYE;BOLU;BOLU MERKEZ
19616;8027;SARAY MAH.ATATÜRK BULVARI SOKAK NO:387 85824 KEMER/BURDUR/BURDUR;TÜRKİYE;BURDUR;KEMER/BURDUR
19617;8027;DEREAĞZI MAH.ANIT SOKAK NO:196 119295 BEYLİKDÜZÜ/İSTANBUL;TÜRKİYE;İSTANBUL;BEYLİKDÜZÜ
19618;8028;ALCI MAH.S.S.AÇIK UFUKLAR K.Y.K.SERP. KÜME EVLERİ SOKAK NO:527 81195 SİNCAN/ANKARA;TÜRKİYE;ANKARA;SİNCAN
19619;8028;ŞEKER MAH.ÇİFTLİK SOKAK NO:585 80746 SULUOVA/AMASYA;TÜRKİYE;AMASYA;SULUOVA
19620;8029;ORTAKÖY MERKEZ MAH.MERİÇ SOKAK NO:455 96403 SİLİVRİ/İSTANBUL;TÜRKİYE;İSTANBUL;SİLİVRİ
19621;8031;AKARCALI MAH.1110. SOKAK NO:65 96640 KONAK/İZMİR;TÜRKİYE;İZMİR;KONAK
19622;8031;YELEĞEN-İSTİKLAL MAH.AKTAŞ SOKAK NO:573 113751 EŞME/UŞAK;TÜRKİYE;UŞAK;EŞME
19623;8032;DEMETEVLER MAH.B224. SOKAK NO:754 86114 YILDIRIM/BURSA;TÜRKİYE;BURSA;YILDIRIM
19624;8032;CUMHURİYET MAH.8. SOKAK NO:607 104538 TÜRKOĞLU/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;TÜRKOĞLU
19625;8033;ÇERKEZMÜSELLİM-OSMAN PAŞA MAH.MEVLANA GEÇİDİ SOKAK NO:688 110979 HAYRABOLU/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;HAYRABOLU
19626;8033;BAĞLIK MAH.AKŞEMSETTİN CADDESİ SOKAK NO:227 102234 TAVŞANLI/KÜTAHYA;TÜRKİYE;KÜTAHYA;TAVŞANLI
19627;8033;GÖDENE MAH.17288. SOKAK NO:836 100538 MERAM/KONYA;TÜRKİYE;KONYA;MERAM
19628;8034;TAVLA-MERKEZ MAH.KANATLI SOKAK NO:780 76412 SAMANDAĞ/HATAY;TÜRKİYE;HATAY;SAMANDAĞ
19629;8034;OSMANGAZİ MAH.1685. SOKAK NO:892 116039 KIRIKKALE MERKEZ/KIRIKKALE;TÜRKİYE;KIRIKKALE;KIRIKKALE MERKEZ
19630;8034;FATİH MAH.608. SOKAK NO:197 88804 BOZKURT/DENİZLİ/DENİZLİ;TÜRKİYE;DENİZLİ;BOZKURT/DENİZLİ
19631;8035;ORTAMESCİT MAH.BUZLUDERE SOKAK NO:820 100461 KARATAY/KONYA;TÜRKİYE;KONYA;KARATAY
19632;8035;SEYİTALİLER KÖYÜ MAH.SEYİTALİLER MERKEZ MEVKİ SOKAK NO:495 85221 DÖRTDİVAN/BOLU;TÜRKİYE;BOLU;DÖRTDİVAN
19633;8035;YENİDOĞAN MAH.596. SOKAK NO:615 116046 KIRIKKALE MERKEZ/KIRIKKALE;TÜRKİYE;KIRIKKALE;KIRIKKALE MERKEZ
19634;8036;YENİ MAH.741.. SOKAK NO:498 113436 VİRANŞEHİR/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;VİRANŞEHİR
19635;8037;HAMDİBEY-KARABEY MAH.ÇAVUŞOĞLU SOKAK NO:710 75427 YENİCE/ÇANAKKALE/ÇANAKKALE;TÜRKİYE;ÇANAKKALE;YENİCE/ÇANAKKALE
19636;8037;ALTINŞEHİR MAH.30108. SOKAK NO:6 78760 ADIYAMAN MERKEZ/ADIYAMAN;TÜRKİYE;ADIYAMAN;ADIYAMAN MERKEZ
19637;8038;ÇAVUŞÇUGÖL-YEŞİLYURT MAH.İSTASYON CADDESİ SOKAK NO:232 101295 ILGIN/KONYA;TÜRKİYE;KONYA;ILGIN
19638;8038;GÜLEŞ KÖYÜ MAH.OGEÇE MEVKİ SOKAK NO:307 82758 ARDANUÇ/ARTVİN;TÜRKİYE;ARTVİN;ARDANUÇ
19639;8039;DAĞBELİ-CUMHURİYET MAH.397. SOKAK NO:14 82089 DÖŞEMEALTI/ANTALYA;TÜRKİYE;ANTALYA;DÖŞEMEALTI
19640;8039;GEMİCİ MAH.SULTAN HAMİT CADDESİ SOKAK NO:886 88327 OSMANCIK/ÇORUM;TÜRKİYE;ÇORUM;OSMANCIK
19641;8040;KARANLIKDERE-CUMHURİYET MAH.SAYGIN SOKAK NO:419 106222 BOR/NİĞDE;TÜRKİYE;NİĞDE;BOR
19642;8040;TURABALİ MAH.NURİ DEMİRAĞ CADDESİ SOKAK NO:437 110107 DİVRİĞİ/SİVAS;TÜRKİYE;SİVAS;DİVRİĞİ
19643;8040;ALTINTAŞ MAH.352. SOKAK NO:626 96647 KONAK/İZMİR;TÜRKİYE;İZMİR;KONAK
19644;8040;ADA MAH.MANOLYA KOOPERATİF (KÜME) KÜME EVLERİ SOKAK NO:148 109451 SİNOP MERKEZ/SİNOP;TÜRKİYE;SİNOP;SİNOP MERKEZ
19645;8041;ZEYTİNDAĞ-CAMİİKEBİR MAH.DİVRİKLİ SOKAK NO:651 123385 BERGAMA/İZMİR;TÜRKİYE;İZMİR;BERGAMA
19646;8042;2 NOLU BOSTANCI MAH.ÇİLE SOKAK NO:18 111852 TRABZON MERKEZ/TRABZON;TÜRKİYE;TRABZON;TRABZON MERKEZ
19647;8042;MERKEZ MAH.BAHRİYE ÇİÇEKOĞLU CADDESİ SOKAK NO:590 107445 FINDIKLI/RİZE;TÜRKİYE;RİZE;FINDIKLI
19648;8042;ŞABANİYE MAH.2602.2 MURAT SOKAK NO:674 113871 VAN MERKEZ/VAN;TÜRKİYE;VAN;VAN MERKEZ
19649;8042;YUVA-ORTAKÖY MAH.ÇINAR SOKAK NO:28 82291 ELMALI/ANTALYA;TÜRKİYE;ANTALYA;ELMALI
19650;8043;ESKİSARAY MAH.709. SOKAK NO:223 78767 ADIYAMAN MERKEZ/ADIYAMAN;TÜRKİYE;ADIYAMAN;ADIYAMAN MERKEZ
19651;8043;YENİÇİFTLİK-MERKEZ MAH.KAMELYA 23 SOKAK NO:148 111025 MARMARAEREĞLİSİ/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;MARMARAEREĞLİSİ
19652;8043;AYDINLIKEVLER MAH.ZİYAPAŞA SOKAK NO:616 117413 KARABÜK MERKEZ/KARABÜK;TÜRKİYE;KARABÜK;KARABÜK MERKEZ
19653;8044;BAHÇELİEVLER MAH.TURAN SOKAK NO:537 104307 ELBİSTAN/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;ELBİSTAN
19654;8044;ÇINARLI MAH.MEŞE SOKAK NO:446 119613 KARTEPE/KOCAELİ;TÜRKİYE;KOCAELİ;KARTEPE
19655;8045;ALİKADI MAH.KEMAHLI SOKAK NO:133 111782 ZİLE/TOKAT;TÜRKİYE;TOKAT;ZİLE
19656;8045;KARAAĞAÇ-ALİ ÇETİNKAYA MAH.AKDORUK KOOP. 1 KISIM KÜME EVLERİ SOKAK NO:578 83971 GÖMEÇ/BALIKESİR;TÜRKİYE;BALIKESİR;GÖMEÇ
19657;8045;AĞILYAZI KÖYÜ MAH.AKPINAR MEZRASI SOKAK NO:198 102691 DARENDE/MALATYA;TÜRKİYE;MALATYA;DARENDE
19658;8046;YENİÇİFTLİK-MERKEZ MAH.ALTINTARLA 4 SK SOKAK NO:631 111025 MARMARAEREĞLİSİ/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;MARMARAEREĞLİSİ
19659;8046;HACIÖMERLİ KÖYÜ MAH.DİLEK SOKAK NO:44 96781 ALİAĞA/İZMİR;TÜRKİYE;İZMİR;ALİAĞA
19660;8046;ELMALIDERE MAH.3.YENİCE SOKAK NO:336 113548 UŞAK MERKEZ/UŞAK;TÜRKİYE;UŞAK;UŞAK MERKEZ
19661;8046;FATİH MAH.DENİZ SOKAK NO:773 111026 MURATLI/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;MURATLI
19662;8047;MAREŞAL FEVZİ ÇAKMAK MAH.540. SOKAK NO:900 96987 FOÇA/İZMİR;TÜRKİYE;İZMİR;FOÇA
19663;8047;BAĞILLI-YENİ MAH.KAPTAN CENGİZ SOKAK NO:10 94741 GELENDOST/ISPARTA;TÜRKİYE;ISPARTA;GELENDOST
19664;8048;KARAAĞAÇ KÖYÜ MAH.ÇITKIRAN MEVKİ SOKAK NO:489 122318 ORDU MERKEZ/ORDU;TÜRKİYE;ORDU;ORDU MERKEZ
